,State,month,day,time,harmful-event,manner-of-collision,person-type,seating-position,age,age-range,gender,race,injury-severity,air-bag,transported-for-treatment,protection-system,ejection,extrication,dead-on-arrival,year-of-death,alcohol-test,drug-test,road-type,n0-of-lanes,sorrounding-area,road-features,light-condion,weather-conditions,following-traffic-rules,type-of-vehicle,causality-class,Severity Class
680,2,7,0,2230.0,0,1,1,0,1,18.0,1,1,0,0,0,0,1,1,0,2017.0,1,0,0,1,1,1,0,1,1,2,1,2
681,2,7,0,2230.0,0,1,1,0,1,17.0,0,1,0,0,0,0,1,1,0,2017.0,1,0,0,1,3,1,0,1,1,2,1,2
682,2,7,0,805.0,0,1,1,0,1,34.0,1,1,0,0,0,0,1,1,0,2017.0,1,0,1,1,1,1,0,1,1,3,1,2
683,2,7,0,906.0,0,1,1,0,1,48.0,0,1,0,0,0,0,1,1,0,2017.0,1,0,1,1,1,1,0,1,1,0,1,2
684,2,7,0,1020.0,0,1,1,0,1,56.0,1,1,0,0,0,0,1,1,0,2017.0,1,0,1,1,1,1,0,1,1,1,0,2
685,2,7,0,902.0,0,1,1,0,1,51.0,0,1,0,0,0,0,1,1,0,2017.0,1,0,1,1,1,1,1,1,1,3,0,2
686,2,7,0,1457.0,1,1,1,0,1,57.0,0,1,0,0,0,0,1,0,0,2017.0,1,0,1,1,1,1,1,1,1,2,0,2
687,2,7,0,1624.0,1,1,1,0,1,29.0,1,1,0,0,0,0,1,0,0,2017.0,1,0,1,1,1,0,1,1,1,2,0,2
688,2,7,0,1624.0,1,1,1,0,1,2.0,0,1,0,0,1,0,1,0,0,2017.0,0,0,1,1,1,0,2,1,1,2,0,2
689,2,7,0,1624.0,1,1,1,0,1,1.0,1,1,0,0,1,0,1,0,0,2017.0,0,0,1,3,1,0,2,1,1,2,0,2
690,2,7,0,1624.0,1,1,1,0,1,28.0,1,1,0,0,1,0,1,0,0,2017.0,0,0,1,1,1,0,2,1,0,2,0,2
691,2,7,0,954.0,1,1,1,0,1,62.0,0,1,0,0,1,0,1,0,0,2017.0,0,0,1,1,1,0,2,1,0,2,0,2
692,2,7,0,1652.0,1,1,1,0,1,4.0,1,1,0,0,1,0,1,0,0,2017.0,0,0,0,2,1,0,2,1,0,2,0,2
693,2,7,0,100.0,1,1,1,0,1,18.0,0,1,0,0,1,0,1,0,0,2017.0,0,0,0,2,1,0,2,1,0,2,0,2
694,2,7,0,1500.0,1,1,1,0,1,21.0,0,1,0,0,1,0,1,0,0,2017.0,0,0,0,2,1,0,2,1,0,2,1,2
695,2,7,0,1500.0,1,1,1,0,1,20.0,0,1,0,0,1,0,1,0,0,2017.0,0,0,0,2,1,0,2,1,0,2,1,2
696,2,7,0,1949.0,1,1,1,0,1,17.0,1,1,0,0,1,0,1,1,0,2017.0,0,0,0,2,1,0,2,1,0,0,1,2
697,2,7,0,2142.0,1,1,1,0,1,38.0,0,1,0,0,1,1,1,1,0,2017.0,0,0,0,2,1,0,2,1,0,3,1,2
698,2,7,0,315.0,1,1,1,0,1,21.0,0,0,0,0,0,1,1,1,0,2017.0,0,1,0,2,1,0,1,1,0,2,1,2
699,2,7,0,2000.0,1,1,1,0,1,20.0,0,0,0,0,0,1,1,1,0,2017.0,0,1,0,2,1,0,0,1,0,3,1,2
700,2,7,0,1440.0,1,1,1,0,1,21.0,1,0,0,0,0,1,1,1,0,2017.0,0,1,0,2,1,2,0,1,1,0,1,2
701,2,7,0,2135.0,1,1,1,0,1,31.0,1,0,0,0,0,1,1,1,0,2017.0,0,1,0,2,1,2,0,1,1,2,1,2
702,2,7,0,2200.0,1,1,1,0,1,31.0,1,0,0,0,0,1,1,1,0,2017.0,0,1,0,1,3,2,0,1,1,2,1,2
703,2,7,0,6.0,1,1,1,0,1,21.0,1,0,0,0,0,1,0,1,1,2017.0,1,1,0,1,3,2,0,1,1,2,1,2
704,2,7,0,825.0,1,1,1,0,1,50.0,0,0,0,0,0,1,0,1,1,2017.0,1,1,0,1,3,2,0,1,1,2,1,2
705,2,7,0,830.0,1,1,1,0,1,29.0,1,0,0,0,0,1,0,1,1,2017.0,1,1,0,1,3,2,0,1,1,1,0,2
706,2,7,0,930.0,1,1,1,0,1,55.0,0,0,0,0,0,1,0,1,1,2017.0,1,1,0,1,3,2,0,1,1,2,0,2
707,2,7,0,1530.0,1,1,1,0,1,40.0,1,0,0,0,0,0,0,1,1,2017.0,1,1,1,1,0,2,0,1,1,1,0,2
708,2,7,0,1510.0,1,1,1,0,1,11.0,0,0,0,0,0,0,0,1,1,2017.0,1,0,1,1,0,2,0,1,1,2,0,2
709,2,0,0,1800.0,1,1,1,0,1,19.0,1,0,0,0,0,0,0,1,1,2017.0,1,0,1,1,0,2,1,1,1,0,0,2
710,2,0,0,1620.0,1,1,1,0,1,87.0,0,0,0,0,0,0,0,1,1,2017.0,1,0,1,1,0,0,1,1,1,3,0,2
711,2,0,0,1935.0,1,1,1,0,1,8.0,1,0,0,0,0,0,0,1,1,2017.0,1,0,1,1,0,0,1,1,1,1,0,2
712,2,0,0,134.0,1,1,1,0,1,26.0,1,0,0,0,0,0,0,1,1,2017.0,1,0,1,1,0,0,1,1,1,2,0,2
713,2,0,0,750.0,1,1,1,0,1,25.0,1,0,0,0,0,0,1,1,1,2017.0,0,0,1,1,0,0,1,1,1,2,0,2
714,2,0,0,1125.0,1,1,1,0,1,19.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,0,0,1,1,0,0,0,2
715,2,0,0,1227.0,1,1,1,0,1,82.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,0,1,1,1,0,3,1,2
716,2,0,0,1516.0,1,1,1,0,1,63.0,0,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,0,1,1,1,0,2,1,2
717,2,0,0,1531.0,1,1,1,0,1,74.0,0,0,0,0,1,0,1,0,1,2017.0,0,0,0,1,3,1,2,1,0,3,1,2
718,2,0,0,2100.0,1,1,1,0,1,29.0,0,0,0,0,1,0,1,0,1,2017.0,0,0,0,1,1,1,2,1,0,0,1,2
719,2,0,0,753.0,1,1,1,0,1,10.0,1,0,0,0,1,0,1,0,1,2017.0,0,0,0,1,1,1,2,1,0,1,1,2
720,2,0,0,1025.0,1,1,1,0,1,86.0,0,0,0,0,1,0,1,0,1,2017.0,0,0,0,1,1,1,2,1,0,2,1,2
721,2,0,0,1540.0,1,1,1,0,1,26.0,1,0,0,0,1,0,1,0,1,2017.0,0,0,0,1,1,1,2,1,0,2,1,2
722,2,0,0,1650.0,1,1,1,0,1,47.0,1,0,1,0,1,0,1,0,1,2017.0,0,0,0,3,1,1,2,1,0,0,1,2
723,2,0,0,1540.0,1,1,1,0,1,1.0,1,0,1,0,1,0,1,0,1,2017.0,0,0,0,1,1,1,2,1,0,3,1,2
724,2,0,0,1755.0,1,1,1,0,1,1.0,1,0,1,0,1,0,1,1,1,2017.0,0,0,0,1,1,1,2,1,1,2,1,2
725,2,0,0,1745.0,1,1,1,0,1,40.0,1,0,1,0,1,0,1,1,1,2017.0,0,0,0,1,1,0,2,1,1,0,1,2
726,2,0,0,2036.0,1,1,1,0,1,24.0,1,0,1,0,1,0,1,1,1,2017.0,0,0,0,1,1,0,2,1,0,2,1,2
727,2,0,0,816.0,1,1,1,0,1,23.0,0,0,1,0,0,0,1,1,1,2017.0,0,0,0,1,1,0,0,1,0,0,1,2
728,2,0,0,746.0,1,1,1,0,1,29.0,1,0,1,0,0,0,1,1,1,2017.0,0,0,0,1,1,0,0,1,0,1,1,2
729,2,0,0,915.0,1,1,1,0,1,18.0,0,0,1,0,0,0,1,1,1,2017.0,0,1,0,1,1,0,0,1,0,3,1,2
730,2,0,0,915.0,1,1,1,0,1,38.0,0,0,1,0,0,0,1,1,1,2017.0,0,1,0,1,1,0,0,1,0,3,1,2
731,2,0,0,1425.0,1,1,1,0,1,48.0,1,0,1,0,0,0,1,1,1,2017.0,0,1,1,1,1,0,0,1,0,2,1,1
732,2,0,0,1710.0,1,1,1,0,1,23.0,0,0,0,0,0,0,1,1,1,2017.0,0,1,1,2,1,2,0,1,0,2,1,1
733,2,0,0,1832.0,1,1,1,0,1,11.0,1,0,0,0,0,0,1,1,1,2017.0,0,1,1,2,1,2,0,1,0,2,1,1
734,2,0,0,1840.0,1,1,1,0,1,16.0,1,0,0,0,0,0,1,1,1,2017.0,0,1,1,2,1,2,0,1,0,2,1,1
735,2,0,0,1840.0,1,1,1,0,1,47.0,0,0,0,0,0,0,1,1,1,2017.0,1,1,1,2,1,2,0,1,0,2,1,1
736,2,0,0,1915.0,1,1,1,0,1,49.0,0,0,0,0,0,0,1,1,1,2017.0,1,1,1,2,1,2,0,1,1,2,1,1
737,2,0,0,2040.0,1,1,1,0,1,67.0,1,0,0,0,0,0,1,1,1,2017.0,1,1,1,2,1,2,1,1,1,2,1,1
738,2,0,0,1850.0,1,1,1,0,1,48.0,0,0,1,0,0,0,1,1,1,2017.0,1,1,1,2,3,2,0,1,1,3,1,1
739,2,0,0,1351.0,1,1,1,0,1,11.0,1,0,1,0,0,0,1,1,1,2017.0,1,0,1,2,3,2,0,1,1,2,1,1
740,2,0,0,2050.0,1,1,1,0,1,21.0,1,0,1,0,0,0,1,1,1,2017.0,1,0,1,2,0,2,0,1,1,2,1,1
741,2,0,0,610.0,1,1,1,0,1,39.0,0,0,1,0,0,0,0,1,1,2017.0,1,0,0,2,0,2,0,1,1,2,1,2
742,2,0,0,2030.0,1,1,1,0,1,24.0,1,0,1,0,0,0,0,1,1,2017.0,1,0,0,1,0,0,0,1,1,2,1,2
743,2,0,0,802.0,1,1,1,0,1,54.0,1,0,1,0,0,0,0,1,1,2017.0,1,0,0,1,0,0,0,1,1,0,1,2
744,2,0,0,1455.0,1,1,1,0,1,29.0,0,0,1,0,0,0,0,1,1,2017.0,1,0,0,1,0,0,0,1,1,2,1,2
745,2,0,0,1440.0,1,1,1,0,1,79.0,1,0,1,0,0,0,0,1,1,2017.0,0,0,0,1,0,0,0,1,1,2,1,2
746,2,0,0,1725.0,1,1,1,0,1,29.0,1,0,1,0,0,0,0,0,1,2017.0,0,0,0,1,0,0,0,1,1,2,1,2
747,2,0,0,1822.0,1,1,1,0,1,42.0,1,0,1,0,0,0,0,0,1,2017.0,0,0,0,1,0,0,0,1,1,1,1,2
748,2,0,0,1846.0,1,1,1,0,1,48.0,1,0,0,0,0,0,0,0,1,2017.0,0,0,0,1,0,0,1,1,0,1,1,2
749,2,0,0,1220.0,1,1,1,0,1,20.0,1,0,0,0,0,0,0,0,1,2017.0,0,0,0,1,0,0,1,1,0,2,0,2
750,2,0,0,1955.0,1,1,1,0,1,24.0,0,0,0,0,0,0,0,0,1,2017.0,0,0,0,1,1,0,1,1,0,2,0,2
751,2,0,0,1955.0,1,1,1,0,1,49.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,0,1,1,0,1,1,0,2,0,2
752,2,0,0,615.0,1,1,1,0,1,58.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,1,0,2,1,0,1,0,2
753,2,0,0,655.0,1,1,1,0,1,23.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,1,0,2,1,0,0,0,2
754,2,0,0,1255.0,1,1,1,0,1,18.0,0,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,1,0,2,1,0,0,0,2
755,2,0,0,1500.0,1,1,1,0,1,13.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,1,0,2,1,0,1,0,2
756,2,0,0,750.0,1,1,1,0,1,9.0,0,0,0,0,0,0,1,1,1,2017.0,0,0,1,1,1,0,2,1,0,2,0,2
757,2,0,0,745.0,1,1,1,0,1,16.0,1,0,1,0,1,0,1,1,1,2017.0,0,0,1,1,1,0,2,1,0,2,0,2
758,2,0,0,1527.0,1,1,1,0,1,24.0,0,0,1,0,1,0,1,1,1,2017.0,0,0,1,1,1,0,2,1,1,2,0,2
759,2,0,0,1714.0,1,1,1,0,1,30.0,0,0,1,0,1,0,1,1,1,2017.0,0,0,1,1,1,0,2,1,1,1,1,2
760,2,0,0,1534.0,1,1,1,0,1,57.0,1,0,1,0,1,1,1,1,1,2017.0,0,0,1,1,3,0,2,1,1,1,1,2
761,2,0,0,1850.0,1,1,1,0,1,24.0,0,0,1,0,1,1,1,1,1,2017.0,0,0,1,1,3,0,2,1,1,2,1,2
762,2,0,0,2140.0,1,1,1,0,1,38.0,1,0,1,0,1,1,1,1,1,2017.0,0,0,1,1,1,0,1,1,1,1,1,2
763,2,0,0,2116.0,1,1,1,0,1,52.0,1,0,1,0,1,1,1,1,1,2017.0,0,0,1,1,1,0,1,1,1,0,1,2
764,2,0,0,738.0,1,1,1,0,1,83.0,0,0,1,0,1,1,1,1,1,2017.0,1,0,1,1,1,0,1,1,1,2,1,2
765,2,0,0,2105.0,1,1,1,0,1,16.0,1,0,1,0,1,1,1,1,1,2017.0,1,0,1,1,1,0,1,1,1,0,1,2
766,2,0,0,1212.0,1,1,1,0,1,61.0,0,0,1,0,1,1,1,1,1,2017.0,1,0,1,1,1,0,1,1,1,3,1,2
767,2,0,0,1832.0,1,1,1,0,1,62.0,0,0,0,0,0,1,1,1,1,2017.0,1,0,1,1,1,0,1,1,1,2,1,2
768,2,0,0,1832.0,1,1,1,0,1,39.0,0,0,0,0,0,1,1,1,1,2017.0,1,1,1,1,1,0,1,1,1,2,1,2
769,2,0,0,1530.0,1,1,1,0,1,27.0,1,0,0,0,0,1,1,1,1,2017.0,1,1,1,1,1,0,0,1,0,0,1,2
770,2,0,0,1005.0,1,1,1,0,1,31.0,0,0,0,0,0,0,1,1,1,2017.0,1,1,1,1,1,0,0,1,0,2,1,2
771,2,0,0,1120.0,1,1,1,0,1,54.0,0,0,0,0,0,0,1,1,1,2017.0,1,1,1,1,1,0,0,1,0,3,1,2
772,2,0,0,1100.0,1,1,1,0,1,42.0,0,0,0,0,0,0,1,1,1,2017.0,1,1,1,1,3,2,0,1,0,2,1,2
773,2,0,0,1810.0,1,1,1,0,1,43.0,1,0,0,0,0,0,1,1,1,2017.0,1,1,1,1,3,2,0,5,0,0,1,2
774,2,0,0,1705.0,1,1,1,0,1,49.0,0,0,0,0,0,0,1,1,1,2017.0,0,1,1,1,3,2,0,1,0,3,1,2
775,2,0,0,2025.0,1,1,1,0,1,21.0,1,0,0,0,0,0,1,1,1,2017.0,0,1,1,2,3,2,0,1,0,2,1,2
776,2,0,0,718.0,1,1,1,0,1,23.0,1,0,0,0,0,0,1,1,1,2017.0,0,1,1,2,3,2,0,1,0,1,1,2
777,2,0,0,820.0,1,1,1,0,1,12.0,1,0,0,0,0,0,1,1,1,2017.0,0,1,1,2,3,2,0,5,0,3,0,2
778,2,0,0,838.0,1,1,1,0,1,24.0,1,0,0,0,0,0,1,1,1,2017.0,0,0,1,2,3,2,0,5,0,1,0,2
779,2,0,0,912.0,1,1,1,0,1,67.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,2,3,2,1,5,1,3,0,2
780,2,0,0,1100.0,1,1,1,0,1,27.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,2,3,2,1,4,1,2,0,2
781,2,0,0,1600.0,1,1,1,0,1,49.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,2,3,2,1,1,1,2,0,2
782,2,0,0,1600.0,1,1,1,0,1,54.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,0,2,0,2,1,1,1,1,0,2
783,2,0,0,1650.0,1,1,1,0,1,54.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,0,2,0,2,1,1,1,0,0,2
784,2,0,0,330.0,1,1,1,0,1,58.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,0,2,0,2,1,1,1,2,0,2
785,2,0,0,1033.0,1,1,1,0,1,33.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,0,1,0,2,2,1,1,0,0,2
786,2,0,0,1554.0,1,1,1,0,1,33.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,0,1,0,2,2,5,1,3,0,2
787,2,0,0,1615.0,1,1,1,0,1,21.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,0,1,0,2,2,1,1,2,1,2
788,2,0,0,1630.0,1,1,1,0,1,52.0,1,0,0,0,1,0,1,0,1,2017.0,0,0,0,1,0,2,2,5,1,2,1,2
789,2,0,0,1719.0,1,1,1,0,1,14.0,0,0,0,0,1,0,1,1,1,2017.0,0,0,0,1,0,2,2,5,1,2,1,2
790,2,0,0,1800.0,1,1,1,0,1,37.0,1,0,0,0,1,0,1,1,1,2017.0,0,0,0,1,0,2,2,5,1,1,1,2
791,2,0,0,1825.0,1,1,1,0,1,26.0,0,0,0,0,1,0,1,1,1,2017.0,0,0,0,1,0,2,2,1,0,2,1,2
792,2,0,0,1925.0,1,1,1,0,1,19.0,0,0,0,0,1,0,1,1,1,2017.0,0,0,1,1,1,2,2,5,0,2,1,2
793,2,0,0,1925.0,1,1,1,0,1,20.0,1,0,0,0,1,0,1,1,1,2017.0,0,0,1,1,1,2,2,5,0,2,1,2
794,2,0,0,1925.0,1,1,1,0,1,17.0,0,0,0,0,1,0,1,1,1,2017.0,0,0,1,1,1,2,2,5,0,2,1,2
795,2,0,0,1925.0,1,1,1,0,1,17.0,0,0,0,0,1,0,1,1,1,2017.0,0,0,1,1,1,2,1,5,0,2,1,2
796,2,0,0,1925.0,1,1,1,0,1,19.0,0,0,0,0,1,0,1,1,1,2017.0,1,1,1,1,1,2,0,5,0,2,1,2
797,2,0,0,610.0,1,1,1,0,1,58.0,1,0,0,0,1,0,1,1,1,2017.0,1,1,1,1,1,2,0,1,0,2,1,2
798,2,0,0,610.0,1,1,1,0,1,26.0,1,0,0,0,0,0,1,1,1,2017.0,1,1,1,1,1,2,0,1,0,1,1,1
799,2,0,0,630.0,1,1,1,0,1,40.0,1,0,0,0,0,0,1,1,1,2017.0,1,1,1,1,1,2,0,1,0,1,1,1
800,2,0,0,1030.0,1,1,1,0,1,28.0,0,0,0,0,0,0,1,1,1,2017.0,1,1,1,1,1,2,0,1,0,2,1,1
801,2,0,0,1030.0,1,1,1,0,1,65.0,0,0,0,0,0,0,1,1,1,2017.0,1,1,1,1,1,2,0,1,1,2,0,1
802,2,0,0,1454.0,1,1,1,0,1,84.0,1,0,0,0,0,0,1,1,1,2017.0,1,1,0,1,1,0,0,1,1,2,0,1
803,2,0,0,1520.0,1,1,1,0,1,7.0,0,0,0,0,0,0,1,1,1,2017.0,1,1,0,1,1,0,0,1,1,0,0,1
804,2,0,0,1535.0,1,1,1,0,1,25.0,1,0,0,0,0,0,1,1,1,2017.0,1,1,0,1,1,0,0,1,1,0,0,1
805,0,0,0,1817.0,1,1,1,0,1,37.0,1,0,0,0,0,0,1,1,1,2017.0,1,1,0,1,1,0,0,1,1,1,0,1
806,0,0,0,2040.0,1,1,1,0,1,42.0,1,0,0,0,0,0,1,1,1,2017.0,0,0,0,1,1,0,1,1,1,0,0,1
807,0,0,0,2257.0,1,1,1,0,1,26.0,1,0,0,0,0,0,1,1,1,2017.0,0,0,0,1,1,0,1,5,1,2,0,1
808,0,0,0,2345.0,1,1,1,0,1,27.0,1,0,0,0,0,0,1,1,1,2017.0,0,0,0,1,1,0,1,1,1,0,0,2
809,0,8,0,654.0,1,1,1,0,1,48.0,1,0,0,0,0,0,1,1,1,2017.0,0,0,0,1,1,0,1,1,1,1,0,2
810,0,8,0,5.0,1,1,1,0,1,20.0,0,0,0,0,0,0,1,1,1,2017.0,0,0,0,1,1,0,1,1,1,3,0,2
811,0,8,0,1330.0,1,1,1,0,1,43.0,0,0,0,0,0,0,1,1,1,2017.0,0,0,1,1,1,0,1,5,0,2,1,2
812,0,8,0,1330.0,1,1,1,0,1,43.0,0,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,3,0,2,5,0,2,1,2
813,0,8,0,715.0,1,1,1,0,1,22.0,0,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,1,0,2,1,0,2,1,2
814,0,8,0,1510.0,1,1,1,0,1,78.0,0,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,1,0,2,5,0,3,1,2
815,0,8,0,1106.0,1,1,1,0,1,22.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,1,0,2,1,0,0,1,2
816,0,8,0,1414.0,1,1,1,0,1,69.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,1,0,2,1,0,2,1,2
817,0,8,0,1414.0,1,1,1,0,1,60.0,0,0,0,0,0,0,1,0,1,2017.0,0,0,1,1,1,0,2,1,0,2,1,2
818,0,8,0,1825.0,1,1,1,0,1,19.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,2,1,0,2,1,0,2,1,2
819,0,8,0,1925.0,1,1,1,0,1,38.0,0,0,0,0,0,0,1,0,1,2017.0,0,0,1,2,1,0,2,1,0,2,1,2
820,0,8,0,1315.0,1,1,1,0,1,81.0,1,0,0,0,0,0,1,0,1,2017.0,0,0,1,2,1,0,2,1,0,3,1,2
821,0,8,0,1555.0,1,1,1,0,1,42.0,0,0,0,0,0,0,1,0,1,2017.0,0,0,0,2,1,0,2,1,1,2,1,2
822,0,8,0,1555.0,1,1,1,0,1,14.0,0,0,0,0,0,0,1,1,1,2017.0,0,0,0,2,1,0,1,1,1,2,1,2
823,0,8,0,1705.0,1,1,1,0,1,20.0,0,0,0,0,0,0,1,1,1,2017.0,0,0,0,2,3,0,1,1,1,2,1,2
824,0,8,0,848.0,1,1,1,0,1,39.0,0,0,0,0,0,1,0,1,1,2017.0,1,0,0,2,3,0,0,1,1,2,0,2
825,0,8,0,848.0,1,1,1,0,1,33.0,1,0,0,0,0,1,0,1,1,2017.0,1,0,0,2,3,0,0,1,1,2,0,2
826,0,8,0,917.0,1,1,1,0,1,25.0,0,0,0,0,0,1,0,1,1,2017.0,1,0,0,2,3,0,0,1,1,2,0,2
827,0,8,0,1011.0,1,1,1,0,1,50.0,1,0,0,0,1,1,0,1,1,2017.0,1,0,0,2,3,0,0,1,1,1,0,2
828,0,8,0,1730.0,1,1,1,0,1,72.0,1,0,0,0,1,1,0,1,1,2017.0,1,0,0,1,3,0,0,1,1,0,0,2
829,0,8,0,1815.0,1,1,1,0,1,40.0,0,0,0,0,1,1,0,1,1,2017.0,1,0,0,1,3,0,0,1,1,2,0,2
830,0,8,0,812.0,1,1,1,0,1,44.0,1,0,0,0,1,1,0,1,1,2017.0,1,0,0,1,3,0,0,1,1,1,0,2
831,0,8,0,920.0,1,1,1,0,1,54.0,1,0,0,0,1,1,0,1,1,2017.0,1,0,0,1,3,2,0,1,0,2,0,2
832,0,8,0,920.0,1,1,1,0,1,18.0,1,0,0,0,1,1,0,1,1,2017.0,1,0,0,1,3,2,0,1,0,2,0,2
833,0,8,0,1500.0,1,1,1,0,1,26.0,1,0,0,0,1,1,0,1,1,2016.0,1,0,1,1,0,2,0,1,0,2,0,2
834,0,8,0,1503.0,1,1,1,0,1,68.0,0,0,0,0,1,0,1,1,1,2016.0,0,0,1,1,0,2,1,1,0,3,1,2
835,0,8,0,1503.0,1,1,1,0,1,25.0,0,0,0,0,1,0,1,1,1,2016.0,0,0,1,1,0,2,1,1,0,3,1,2
836,0,8,0,1835.0,1,1,1,0,1,22.0,0,0,0,0,1,0,1,1,1,2016.0,0,0,1,1,0,2,1,1,0,2,1,2
837,0,8,0,1835.0,1,1,1,0,1,22.0,0,0,0,0,0,0,1,1,1,2016.0,0,1,1,1,0,2,1,1,0,2,1,2
838,0,8,0,2030.0,1,1,1,0,1,30.0,0,0,1,0,0,0,1,1,1,2016.0,0,1,1,1,0,2,1,1,0,1,1,2
839,0,8,0,839.0,1,1,1,0,1,18.0,1,0,1,0,0,0,1,1,1,2016.0,0,1,1,1,0,2,1,1,0,0,1,2
840,0,8,0,1531.0,1,1,1,0,1,12.0,1,0,1,0,0,0,1,1,1,2016.0,0,1,1,1,0,2,1,1,0,2,1,2
841,0,8,0,1745.0,1,1,1,0,1,45.0,1,0,1,0,0,0,1,1,1,2016.0,0,1,1,1,0,0,1,1,1,2,1,2
842,0,8,0,1805.0,1,1,1,0,1,1.0,0,0,1,0,0,0,1,1,1,2016.0,0,1,1,1,0,0,1,1,1,2,0,2
843,0,8,0,1700.0,1,1,1,0,1,59.0,1,0,1,0,0,0,1,1,1,2016.0,0,1,0,1,3,0,2,1,1,0,0,2
844,0,8,0,2000.0,1,1,1,0,1,30.0,1,0,1,0,0,0,1,1,1,2016.0,0,1,0,1,1,0,2,1,1,1,0,2
845,0,8,0,2110.0,1,1,1,0,1,18.0,0,0,1,0,0,0,1,1,1,2016.0,0,1,0,1,1,0,2,1,1,2,0,1
846,0,8,0,1200.0,1,1,1,0,1,43.0,1,0,1,0,0,0,1,1,1,2016.0,0,1,0,1,1,0,2,1,1,2,0,1
847,0,8,0,1245.0,1,1,1,0,1,29.0,1,0,1,0,0,0,1,1,1,2016.0,0,1,0,1,1,0,2,1,1,0,0,1
848,0,8,0,1721.0,1,1,1,0,1,12.0,1,0,1,0,0,0,1,1,1,2016.0,0,1,0,1,1,0,2,1,1,1,0,1
849,0,8,0,2322.0,1,1,1,0,1,19.0,1,0,1,0,0,0,1,0,1,2016.0,0,1,0,1,1,0,2,1,1,3,0,1
850,0,8,0,2300.0,1,1,1,0,1,65.0,0,0,1,0,0,0,1,0,1,2016.0,0,1,0,1,1,0,2,1,1,3,0,1
851,0,8,0,450.0,1,1,1,0,1,27.0,1,0,1,0,0,0,1,0,1,2016.0,0,1,0,1,1,0,2,1,1,0,0,1
852,0,8,0,1720.0,1,1,1,0,1,18.0,1,0,1,0,1,0,1,0,1,2016.0,0,1,0,1,1,0,2,1,1,3,0,1
853,0,8,0,1310.0,1,1,1,0,1,49.0,1,0,1,0,1,0,1,0,1,2016.0,0,1,0,1,1,0,1,1,1,1,0,1
854,0,8,0,2230.0,1,1,1,0,1,48.0,1,0,1,0,1,0,1,0,1,2016.0,0,1,1,1,3,0,0,1,1,2,0,1
855,0,8,0,1345.0,1,1,1,0,1,21.0,1,0,1,0,1,0,1,0,1,2016.0,0,1,1,1,3,0,0,1,1,1,0,2
856,0,8,0,750.0,1,1,1,0,1,34.0,1,0,1,0,1,0,1,0,1,2016.0,0,1,1,1,1,0,0,1,1,2,0,2
857,0,8,0,943.0,1,1,1,0,1,27.0,0,0,1,0,1,0,1,0,1,2016.0,0,1,1,2,1,0,0,1,1,2,0,2
858,0,8,0,1524.0,1,1,1,0,1,74.0,1,0,0,0,1,0,1,0,1,2016.0,0,1,1,2,1,0,0,1,0,3,0,2
859,0,8,0,725.0,1,1,1,0,1,29.0,0,0,0,0,1,0,1,1,1,2016.0,0,1,1,2,1,2,0,1,0,2,0,2
860,0,8,0,1048.0,1,1,1,1,1,19.0,1,0,0,0,1,0,1,1,1,2016.0,0,1,1,2,1,2,0,1,0,1,0,2
861,0,8,0,1609.0,1,1,1,1,1,3.0,1,0,0,0,1,0,1,1,1,2016.0,0,1,1,2,1,2,0,1,0,2,0,2
862,0,8,0,1800.0,1,1,1,1,1,24.0,0,0,0,0,0,0,1,1,1,2016.0,0,1,1,2,1,2,0,1,0,2,0,2
863,0,8,0,1600.0,1,1,1,1,1,11.0,0,0,0,0,0,0,1,1,1,2016.0,0,1,1,2,1,2,0,1,0,2,0,2
864,0,8,0,1220.0,1,1,1,1,1,18.0,0,0,0,0,0,0,1,1,1,2016.0,0,1,0,2,1,2,1,1,0,2,0,2
865,0,8,0,1310.0,1,1,1,1,1,37.0,0,0,0,0,0,0,1,1,1,2016.0,0,1,0,2,1,2,1,1,0,2,0,2
866,0,8,0,1310.0,1,1,1,1,1,30.0,1,0,0,0,0,0,1,1,1,2016.0,0,1,0,2,3,2,1,1,0,2,0,2
